"Date (UTC)","Timestamp (UTC)","↑ 150k","↑ 135k","↑ 130k","↑ 125k","↓ 110k","↓ 105k","↓ 100k"
"08-11-2025 06:34","1754894045","0.034","","","0.72","","",""
"08-11-2025 06:34","1754894046","","0.215","","","","0.065",""
"08-11-2025 06:34","1754894048","","","0.435","","","",""
"08-11-2025 06:34","1754894052","","","","","0.11","",""
"08-11-2025 06:35","1754894102","","0.22","0.435","","","0.065",""
"08-11-2025 06:35","1754894104","","","","","0.11","","0.0355"
"08-11-2025 06:35","1754894105","0.033","","","0.72","","",""
"08-11-2025 06:36","1754894162","","","0.43","","0.11","","0.035"
"08-11-2025 06:36","1754894163","0.033","0.215","","0.72","","0.065",""
"08-11-2025 06:37","1754894221","","","","","0.11","",""
"08-11-2025 06:37","1754894222","0.033","0.215","","0.72","","0.065","0.0355"
"08-11-2025 06:37","1754894223","","","0.43","","","",""
"08-11-2025 06:38","1754894282","0.033","","","0.72","0.11","","0.0355"
"08-11-2025 06:38","1754894283","","0.215","0.43","","","0.065",""
"08-11-2025 06:39","1754894341","","","","0.72","","",""
"08-11-2025 06:39","1754894342","0.033","","","","","",""
"08-11-2025 06:39","1754894343","","0.215","","","","0.065",""
"08-11-2025 06:39","1754894345","","","0.43","","","",""
"08-11-2025 06:39","1754894349","","","","","0.11","",""
"08-11-2025 06:39","1754894350","","","","","","","0.0355"
"08-11-2025 06:40","1754894402","","0.21","","","","",""
"08-11-2025 06:40","1754894403","","","0.43","","","",""
"08-11-2025 06:40","1754894404","","","","","0.11","",""
"08-11-2025 06:40","1754894405","0.033","","","0.72","","","0.0355"
"08-11-2025 06:40","1754894406","","","","","","0.065",""
"08-11-2025 06:41","1754894461","","","","0.72","","",""
"08-11-2025 06:41","1754894462","0.033","0.21","0.43","","","0.065",""
"08-11-2025 06:41","1754894463","","","","","0.11","","0.0355"
"08-11-2025 06:42","1754894522","0.033","0.205","","0.72","0.11","0.065","0.0355"
"08-11-2025 06:42","1754894523","","","0.43","","","",""
"08-11-2025 06:43","1754894581","","","","","0.11","",""
"08-11-2025 06:43","1754894582","0.033","0.2","","0.72","","0.065","0.0355"
"08-11-2025 06:43","1754894583","","","0.43","","","",""
"08-11-2025 06:44","1754894643","","","","","","","0.0355"
"08-11-2025 06:44","1754894645","0.033","","","0.72","","",""
"08-11-2025 06:44","1754894646","","0.2","","","","0.065",""
"08-11-2025 06:44","1754894648","","","0.43","","","",""
"08-11-2025 06:44","1754894652","","","","","0.11","",""
"08-11-2025 06:45","1754894702","","","","0.72","","","0.0355"
"08-11-2025 06:45","1754894703","0.033","0.205","","","","0.065",""
"08-11-2025 06:45","1754894704","","","0.43","","","",""
"08-11-2025 06:45","1754894705","","","","","0.11","",""
"08-11-2025 06:46","1754894762","","","0.43","","0.11","","0.0355"
"08-11-2025 06:46","1754894763","0.033","0.2","","0.72","","0.065",""
"08-11-2025 06:47","1754894821","0.033","","","0.72","","",""
"08-11-2025 06:47","1754894822","","0.2","0.43","","","0.065",""
"08-11-2025 06:47","1754894823","","","","","0.105","","0.0355"
"08-11-2025 06:48","1754894882","","","0.43","","0.1","",""
"08-11-2025 06:48","1754894883","0.033","0.2","","0.72","","0.065","0.0355"
"08-11-2025 06:49","1754894942","0.033","0.2","","0.72","0.1","0.065","0.0355"
"08-11-2025 06:49","1754894943","","","0.43","","","",""
"08-11-2025 06:50","1754895002","0.033","0.2","","0.72","","0.065",""
"08-11-2025 06:50","1754895003","","","0.43","","","",""
"08-11-2025 06:50","1754895004","","","","","0.1","","0.0355"
"08-11-2025 06:51","1754895062","","","0.43","","0.095","","0.0355"
"08-11-2025 06:51","1754895063","0.033","0.2","","0.72","","0.065",""
"08-11-2025 06:52","1754895121","0.033","","","0.72","","",""
"08-11-2025 06:52","1754895122","","0.2","0.43","","0.095","0.065",""
"08-11-2025 06:52","1754895123","","","","","","","0.0355"
"08-11-2025 06:53","1754895182","0.033","0.2","","0.725","","0.065","0.0355"
"08-11-2025 06:53","1754895183","","","0.43","","0.09","",""
"08-11-2025 06:54","1754895245","","","","","0.09","",""
"08-11-2025 06:54","1754895246","","","","","","","0.0355"
"08-11-2025 06:54","1754895248","","","","0.725","","",""
"08-11-2025 06:54","1754895249","0.0345","","","","","0.065",""
"08-11-2025 06:54","1754895250","","0.2","","","","",""
"08-11-2025 06:54","1754895252","","","0.43","","","",""
"08-11-2025 06:55","1754895302","","","0.43","","","",""
"08-11-2025 06:55","1754895303","","","","","0.09","","0.0355"
"08-11-2025 06:55","1754895304","","","","0.735","","",""
"08-11-2025 06:55","1754895305","0.0325","0.2","","","","0.065",""
"08-11-2025 06:56","1754895362","0.0305","0.205","","0.735","","0.065","0.0355"
"08-11-2025 06:56","1754895363","","","0.425","","0.09","",""
"08-11-2025 06:57","1754895422","","","0.425","","0.09","",""
"08-11-2025 06:57","1754895423","0.031","0.205","","0.735","","0.065","0.0355"
"08-11-2025 06:58","1754895482","0.0315","0.205","","0.735","","0.065","0.0355"
"08-11-2025 06:58","1754895483","","","0.425","","0.09","",""
"08-11-2025 06:59","1754895542","","","0.425","","","",""
"08-11-2025 06:59","1754895543","0.0315","0.205","","0.735","0.09","0.065","0.0355"
"08-11-2025 07:00","1754895606","","","","","0.09","",""
"08-11-2025 07:00","1754895611","","","","","","","0.0355"
"08-11-2025 07:00","1754895615","0.0315","","","0.735","","",""
"08-11-2025 07:00","1754895617","","0.205","","","","0.065",""
"08-11-2025 07:00","1754895620","","","0.425","","","",""
"08-11-2025 07:01","1754895661","0.034","","","","","0.065",""
"08-11-2025 07:01","1754895662","","0.205","0.42","","","",""
"08-11-2025 07:01","1754895663","","","","0.735","0.09","","0.0355"
"08-11-2025 07:02","1754895721","","","0.42","","","",""
"08-11-2025 07:02","1754895722","","","","","0.09","","0.0355"
"08-11-2025 07:02","1754895723","0.0355","0.195","","0.735","","0.065",""
"08-11-2025 07:03","1754895781","0.0355","","","0.735","","",""
"08-11-2025 07:03","1754895782","","0.195","0.42","","","0.065",""
"08-11-2025 07:03","1754895783","","","","","0.09","","0.0355"
"08-11-2025 07:04","1754895842","","","","","0.09","","0.0355"
"08-11-2025 07:04","1754895843","0.0355","0.195","0.42","0.72","","0.065",""
"08-11-2025 07:05","1754895902","","","","","","","0.0355"
"08-11-2025 07:05","1754895904","","","","0.72","","",""
"08-11-2025 07:05","1754895905","0.0355","","","","","0.065",""
"08-11-2025 07:05","1754895907","","0.195","","","","",""
"08-11-2025 07:05","1754895909","","","0.42","","","",""
"08-11-2025 07:05","1754895913","","","","","0.09","",""
"08-11-2025 07:06","1754895962","","0.195","0.42","","","0.065",""
"08-11-2025 07:06","1754895963","0.0355","","","0.725","0.09","","0.0355"
"08-11-2025 07:07","1754896021","","","","","","","0.0355"
"08-11-2025 07:07","1754896022","0.0355","0.195","0.42","0.725","","0.065",""
"08-11-2025 07:07","1754896023","","","","","0.09","",""
"08-11-2025 07:08","1754896082","","","0.42","0.72","0.095","","0.0355"
"08-11-2025 07:08","1754896083","0.0355","0.19","","","","0.065",""
"08-11-2025 07:09","1754896142","","0.19","0.42","","","",""
"08-11-2025 07:09","1754896143","0.0355","","","0.72","0.09","0.065","0.0355"
"08-11-2025 07:10","1754896203","","","0.42","","","",""
"08-11-2025 07:10","1754896207","","","","","0.09","",""
"08-11-2025 07:10","1754896209","","","","","","","0.0355"
"08-11-2025 07:10","1754896211","0.0355","","","0.725","","",""
"08-11-2025 07:10","1754896212","","0.19","","","","0.065",""
"08-11-2025 07:11","1754896262","0.0355","0.195","0.42","0.725","","0.06",""
"08-11-2025 07:11","1754896263","","","","","0.09","","0.0355"
"08-11-2025 07:12","1754896322","","0.195","0.42","","","0.06",""
"08-11-2025 07:12","1754896323","0.0355","","","0.725","0.09","","0.0355"
"08-11-2025 07:13","1754896382","0.0355","0.19","0.42","0.725","","0.065",""
"08-11-2025 07:13","1754896383","","","","","0.09","","0.0355"
"08-11-2025 07:14","1754896442","","","","","0.09","","0.045"
"08-11-2025 07:14","1754896443","0.0355","0.19","0.42","0.725","","0.06",""
"08-11-2025 07:15","1754896504","","","","","0.09","",""
"08-11-2025 07:15","1754896505","","","","","","","0.045"
"08-11-2025 07:15","1754896508","0.035","","","0.725","","",""
"08-11-2025 07:15","1754896509","","","","","","0.065",""
"08-11-2025 07:15","1754896510","","0.19","","","","",""
"08-11-2025 07:15","1754896513","","","0.42","","","",""
"08-11-2025 07:16","1754896561","","0.19","","","","",""
"08-11-2025 07:16","1754896562","","","0.42","","","",""
"08-11-2025 07:16","1754896563","","","","","0.095","","0.045"
"08-11-2025 07:16","1754896564","0.0355","","","0.725","","0.065",""
"08-11-2025 07:17","1754896622","","","","","0.095","","0.045"
"08-11-2025 07:17","1754896623","0.0355","0.19","0.42","0.725","","0.065",""
"08-11-2025 07:18","1754896682","0.0355","0.19","","0.725","","0.065","0.045"
"08-11-2025 07:18","1754896683","","","0.42","","0.09","",""
"08-11-2025 07:19","1754896742","0.0355","0.19","","0.725","0.085","0.06","0.045"
"08-11-2025 07:19","1754896743","","","0.42","","","",""
"08-11-2025 07:20","1754896802","0.0355","","","0.725","","",""
"08-11-2025 07:20","1754896803","","","","","","0.06",""
"08-11-2025 07:20","1754896804","","0.19","","","","",""
"08-11-2025 07:20","1754896806","","","0.42","","","",""
"08-11-2025 07:20","1754896810","","","","","0.085","",""
"08-11-2025 07:20","1754896811","","","","","","","0.045"
"08-11-2025 07:21","1754896862","","0.19","0.425","","","",""
"08-11-2025 07:21","1754896863","0.0355","","","0.725","0.085","0.065","0.045"
"08-11-2025 07:22","1754896921","","","","","0.085","",""
"08-11-2025 07:22","1754896922","0.0355","0.19","","0.725","","0.065","0.045"
"08-11-2025 07:22","1754896923","","","0.425","","","",""
"08-11-2025 07:23","1754896981","","","","","0.095","",""
"08-11-2025 07:23","1754896982","0.035","0.19","","0.725","","0.065","0.045"
"08-11-2025 07:23","1754896983","","","0.42","","","",""
"08-11-2025 07:24","1754897042","","","0.42","","0.095","","0.045"
"08-11-2025 07:24","1754897043","0.035","0.185","","0.725","","0.065",""
"08-11-2025 07:25","1754897102","","0.18","","","","",""
"08-11-2025 07:25","1754897104","","","0.42","","","",""
"08-11-2025 07:25","1754897108","","","","","0.095","",""
"08-11-2025 07:25","1754897110","","","","","","","0.045"
"08-11-2025 07:25","1754897112","0.035","","","0.72","","",""
"08-11-2025 07:25","1754897113","","","","","","0.06",""
"08-11-2025 07:26","1754897162","","","0.425","","0.09","","0.045"
"08-11-2025 07:26","1754897163","0.035","0.18","","0.72","","0.06",""
"08-11-2025 07:27","1754897222","","","0.42","","","",""
"08-11-2025 07:27","1754897223","0.035","0.18","","0.72","0.095","0.065","0.045"
"08-11-2025 07:28","1754897282","0.035","0.18","","0.72","0.095","0.065","0.045"
"08-11-2025 07:28","1754897283","","","0.42","","","",""
"08-11-2025 07:29","1754897342","","0.18","0.42","","0.095","",""
"08-11-2025 07:29","1754897343","0.035","","","0.715","","0.065","0.045"
"08-11-2025 07:30","1754897405","","","","","0.095","",""
"08-11-2025 07:30","1754897406","","","","","","","0.045"
"08-11-2025 07:30","1754897409","0.035","","","0.72","","",""
"08-11-2025 07:30","1754897410","","","","","","0.06",""
"08-11-2025 07:30","1754897412","","0.18","","","","",""
"08-11-2025 07:30","1754897414","","","0.42","","","",""
"08-11-2025 07:31","1754897462","","","0.42","","0.095","","0.045"
"08-11-2025 07:31","1754897463","0.035","0.18","","0.72","","0.065",""
"08-11-2025 07:32","1754897522","0.035","","","0.72","0.095","0.065","0.045"
"08-11-2025 07:32","1754897523","","0.18","0.42","","","",""
"08-11-2025 07:33","1754897581","0.035","","","","","",""
"08-11-2025 07:33","1754897582","","0.18","0.42","","","0.065",""
"08-11-2025 07:33","1754897583","","","","0.715","0.095","","0.045"
"08-11-2025 07:34","1754897642","","","0.415","","","",""
"08-11-2025 07:34","1754897643","0.035","0.18","","0.715","0.095","0.065","0.045"
"08-11-2025 07:35","1754897702","","0.18","","","","",""
"08-11-2025 07:35","1754897704","","","0.415","","","",""
"08-11-2025 07:35","1754897708","","","","","0.095","",""
"08-11-2025 07:35","1754897710","","","","","","","0.045"
"08-11-2025 07:35","1754897713","0.035","","","0.72","","",""
"08-11-2025 07:35","1754897714","","","","","","0.065",""
"08-11-2025 07:36","1754897762","0.035","0.18","","0.715","","0.065",""
"08-11-2025 07:36","1754897763","","","0.415","","0.095","",""
"08-11-2025 07:36","1754897764","","","","","","","0.045"
"08-11-2025 07:37","1754897822","0.035","0.18","","0.715","","0.065",""
"08-11-2025 07:37","1754897823","","","0.42","","0.1","","0.045"
"08-11-2025 07:38","1754897882","0.035","0.18","","0.715","0.1","0.065","0.045"
"08-11-2025 07:38","1754897883","","","0.42","","","",""
"08-11-2025 07:39","1754897942","0.035","0.18","0.415","0.715","","0.065","0.045"
"08-11-2025 07:39","1754897943","","","","","0.1","",""
"08-11-2025 07:40","1754898002","","","0.415","","","",""
"08-11-2025 07:40","1754898007","","","","","0.1","",""
"08-11-2025 07:40","1754898008","","","","","","","0.045"
"08-11-2025 07:40","1754898010","0.035","","","0.7","","",""
"08-11-2025 07:40","1754898011","","","","","","0.065",""
"08-11-2025 07:40","1754898012","","0.175","","","","",""
"08-11-2025 07:41","1754898061","","","","","0.1","",""
"08-11-2025 07:41","1754898062","0.035","0.18","","0.7","","0.065","0.045"
"08-11-2025 07:41","1754898063","","","0.415","","","",""
"08-11-2025 07:42","1754898122","","","0.415","","0.1","","0.045"
"08-11-2025 07:42","1754898123","0.0345","0.175","","0.705","","0.065",""
"08-11-2025 07:43","1754898181","","","0.415","","","",""
"08-11-2025 07:43","1754898182","","","","0.705","0.1","","0.045"
"08-11-2025 07:43","1754898183","0.0345","0.18","","","","0.065",""
"08-11-2025 07:44","1754898242","0.0345","0.18","0.415","","","0.065",""
"08-11-2025 07:44","1754898243","","","","0.705","0.1","","0.045"
"08-11-2025 07:45","1754898302","","","","","0.1","","0.045"
"08-11-2025 07:45","1754898303","0.035","0.18","0.415","0.705","","0.065",""
"08-11-2025 07:46","1754898361","0.035","","","0.705","","",""
"08-11-2025 07:46","1754898362","","0.18","0.415","","0.1","0.065",""
"08-11-2025 07:46","1754898363","","","","","","","0.045"
"08-11-2025 07:47","1754898422","","0.175","0.415","","","0.065",""
"08-11-2025 07:47","1754898423","0.035","","","0.705","0.1","","0.045"
"08-11-2025 07:48","1754898482","","","","","0.1","","0.045"
"08-11-2025 07:48","1754898483","0.035","0.175","0.415","0.705","","0.065",""
"08-11-2025 07:49","1754898542","0.035","0.175","","0.705","0.1","0.065","0.045"
"08-11-2025 07:49","1754898543","","","0.415","","","",""
"08-11-2025 07:50","1754898603","","","","","","","0.045"
"08-11-2025 07:50","1754898606","0.035","","","0.7","","",""
"08-11-2025 07:50","1754898607","","0.175","","","","0.065",""
"08-11-2025 07:50","1754898609","","","0.405","","","",""
"08-11-2025 07:50","1754898614","","","","","0.105","",""
"08-11-2025 07:51","1754898661","0.035","","","0.7","","",""
"08-11-2025 07:51","1754898662","","0.175","0.405","","","0.065",""
"08-11-2025 07:51","1754898663","","","","","0.1","","0.045"
"08-11-2025 07:52","1754898722","0.035","0.175","","0.695","0.105","0.065","0.045"
"08-11-2025 07:52","1754898723","","","0.405","","","",""
"08-11-2025 07:53","1754898781","","","","","0.105","",""
"08-11-2025 07:53","1754898782","0.035","0.175","","0.695","","0.065","0.045"
"08-11-2025 07:53","1754898783","","","0.405","","","",""
"08-11-2025 07:54","1754898841","","","","","0.1","",""
"08-11-2025 07:54","1754898842","0.0355","0.175","","0.7","","0.065","0.045"
"08-11-2025 07:54","1754898843","","","0.405","","","",""
"08-11-2025 07:55","1754898902","0.0355","0.175","0.405","0.7","","0.065",""
"08-11-2025 07:55","1754898903","","","","","0.1","","0.045"
"08-11-2025 07:56","1754898962","0.0355","0.175","","0.7","0.1","0.065","0.045"
"08-11-2025 07:56","1754898963","","","0.405","","","",""
"08-11-2025 07:57","1754899022","0.0355","0.175","","0.7","0.105","0.065","0.045"
"08-11-2025 07:57","1754899023","","","0.405","","","",""
"08-11-2025 07:58","1754899082","0.0355","0.17","","0.685","0.11","0.065","0.045"
"08-11-2025 07:58","1754899083","","","0.395","","","",""
"08-11-2025 07:59","1754899142","0.0355","","","0.685","0.11","0.065","0.045"
"08-11-2025 07:59","1754899143","","0.17","0.395","","","",""
"08-11-2025 08:00","1754899205","","","","","0.11","",""
"08-11-2025 08:00","1754899207","","","","","","","0.045"
"08-11-2025 08:00","1754899209","0.0355","","","0.69","","",""
"08-11-2025 08:00","1754899211","","","","","","0.065",""
"08-11-2025 08:00","1754899212","","0.17","","","","",""
"08-11-2025 08:00","1754899215","","","0.4","","","",""
"08-11-2025 08:01","1754899262","0.035","0.17","0.4","0.69","","0.065",""
"08-11-2025 08:01","1754899263","","","","","0.115","","0.045"
"08-11-2025 08:02","1754899322","","","0.395","","0.11","","0.045"
"08-11-2025 08:02","1754899323","0.035","0.17","","0.69","","0.065",""
"08-11-2025 08:03","1754899382","0.035","","","0.69","0.11","0.065","0.045"
"08-11-2025 08:03","1754899383","","0.17","0.395","","","",""
"08-11-2025 08:04","1754899442","0.035","0.165","","0.685","","0.065",""
"08-11-2025 08:04","1754899443","","","0.39","","0.11","","0.045"
"08-11-2025 08:05","1754899502","0.035","","","0.69","","0.065",""
"08-11-2025 08:05","1754899503","","0.165","","","","",""
"08-11-2025 08:05","1754899505","","","0.385","","","",""
"08-11-2025 08:05","1754899510","","","","","0.11","",""
"08-11-2025 08:05","1754899511","","","","","","","0.045"
"08-11-2025 08:06","1754899562","","0.155","0.38","","","0.065",""
"08-11-2025 08:06","1754899563","0.035","","","0.685","0.115","","0.045"
"08-11-2025 08:07","1754899622","","","","","0.11","","0.045"
"08-11-2025 08:07","1754899623","0.035","0.155","0.38","0.685","","0.065",""
"08-11-2025 08:08","1754899698","","","0.38","","0.11","",""
"08-11-2025 08:08","1754899699","","0.155","","0.685","","0.065","0.045"
"08-11-2025 08:08","1754899700","0.035","","","","","",""
"08-11-2025 08:09","1754899741","","","0.38","","","",""
"08-11-2025 08:09","1754899742","","0.155","","","","0.065","0.045"
"08-11-2025 08:09","1754899743","0.035","","","0.69","0.11","",""
"08-11-2025 08:10","1754899802","","","","0.69","","",""
"08-11-2025 08:10","1754899803","0.035","","0.385","","0.105","",""
"08-11-2025 08:10","1754899804","","0.17","","","","0.065","0.045"
"08-11-2025 08:11","1754899862","0.035","","","0.69","0.105","",""
"08-11-2025 08:11","1754899863","","0.17","0.39","","","0.065","0.045"
"08-11-2025 08:12","1754899922","0.035","","0.39","0.695","0.11","",""
"08-11-2025 08:12","1754899923","","0.17","","","","0.065","0.045"
"08-11-2025 08:13","1754899982","0.035","","0.39","","0.115","",""
"08-11-2025 08:13","1754899983","","0.17","","0.695","","0.07","0.045"
"08-11-2025 08:14","1754900042","0.035","","","0.695","0.115","0.07","0.045"
"08-11-2025 08:14","1754900043","","0.17","0.395","","","",""
"08-11-2025 08:15","1754900102","","0.17","","","","",""
"08-11-2025 08:15","1754900103","","","","","","0.07",""
"08-11-2025 08:15","1754900104","","","","","","","0.045"
"08-11-2025 08:15","1754900107","","","","0.705","","",""
"08-11-2025 08:15","1754900109","0.035","","","","","",""
"08-11-2025 08:15","1754900110","","","","","0.115","",""
"08-11-2025 08:15","1754900111","","","0.395","","","",""
"08-11-2025 08:16","1754900162","0.035","0.17","0.395","","0.115","0.07",""
"08-11-2025 08:16","1754900163","","","","0.71","","","0.045"
"08-11-2025 08:17","1754900222","0.035","","0.4","0.7","0.11","",""
"08-11-2025 08:17","1754900223","","0.17","","","","0.07","0.045"
"08-11-2025 08:18","1754900282","0.035","","0.4","0.7","0.11","",""
"08-11-2025 08:18","1754900283","","0.17","","","","0.07","0.045"
"08-11-2025 08:19","1754900342","0.0345","","","0.7","0.11","0.07","0.045"
"08-11-2025 08:19","1754900343","","0.165","0.4","","","",""
"08-11-2025 08:20","1754900402","0.034","","","0.7","0.11","",""
"08-11-2025 08:20","1754900403","","0.165","0.4","","","",""
"08-11-2025 08:20","1754900404","","","","","","0.07","0.045"
"08-11-2025 08:21","1754900462","","0.165","","","","0.07","0.045"
